transaction_id,sender_id,receiver_id,amount,transaction_type,timestamp,is_flagged,purpose
58877105-9bc,2693505b3a89,cf993590e0b4,4139.57,Bank Transfer,2021-04-30 12:30:49,False,Transfer
e4a7c7ea-d29,f9824129f9cf,53bf6d451470,3257.64,Cash Withdrawal,2023-07-29 19:32:50,False,Food
e794d136-e21,bc1fdc48401d,803d59202ff7,3387.29,Cash Deposit,2020-05-27 01:48:22,False,Shopping
a1ef91c4-2cf,ddd2a5076ed7,490e27f0081c,3912.7,Cash Withdrawal,2022-08-18 11:09:11,False,Transfer
a685e81d-751,ebd6f4572f17,f699e8d49a4d,1578.51,Cash Withdrawal,2020-01-13 20:24:34,False,Transfer
dc4632f1-194,9669295bfbd0,MERCHANT_13,2955.3,Bank Transfer,2020-08-27 19:23:06,False,Food
eaca8171-a21,612498625e08,1f10da4e90c2,4573.41,Wallet Load,2021-05-09 05:42:26,False,Transfer
9285457b-545,4a4cd59332b4,MERCHANT_19,4449.95,Cash Withdrawal,2020-11-24 03:13:45,False,Transfer
7665bdbc-94d,aeb04ffbce27,bf83d09a35c1,1807.99,Cash Withdrawal,2021-04-18 18:39:00,False,Food
93bdb0da-131,MERCHANT_5,4a4656bdfdcc,1662.97,Cash Deposit,2021-02-12 13:22:25,False,Shopping
c9f9c318-d37,f67b274ae0fb,17eecc3ed14d,2322.97,Wallet Load,2021-06-12 00:58:24,False,Transfer
a1a927f3-022,06805db23a22,c5c712d618de,3867.67,UPI,2020-08-28 04:43:04,False,Transfer
6a0a2e0a-5a3,f67b274ae0fb,66b5aad1d614,677.29,UPI,2021-12-30 11:02:24,False,Food
50ed1988-057,d5618875b860,41010264708f,2151.6,Bank Transfer,2021-09-26 01:26:58,False,Food
e0d934c6-a36,169ab09ac63e,MERCHANT_12,1650.41,Wallet Load,2023-01-11 10:08:51,False,Transfer
e878b9f1-2ed,9669295bfbd0,d0a33c5ccadc,488.12,Bank Transfer,2021-07-04 00:45:33,False,Food
0970b6e5-a13,59858e0c6d86,d0a33c5ccadc,864.51,Wallet Load,2021-04-26 18:44:56,False,Food
4138d794-2ab,d13fe663770b,MERCHANT_2,2315.75,Bank Transfer,2021-12-20 04:56:12,False,Food
0bcaebb1-9ca,ddedb76c003c,00bb1387a8bf,3373.98,Cash Withdrawal,2020-03-21 11:45:54,False,Transfer
9dd2aaac-bf7,f2cfdc696fff,MERCHANT_10,2354.5,Bank Transfer,2020-12-17 23:34:30,False,Shopping
3ee20aba-6e9,161abc2c8bf3,29f65c454d11,957.96,Cash Withdrawal,2023-12-10 08:00:35,False,Food
53be26ae-4a4,MERCHANT_19,612498625e08,1021.37,UPI,2021-12-14 20:15:15,False,Shopping
1b38aebe-aad,2693505b3a89,c5f25e012918,659.68,Bank Transfer,2021-05-01 20:01:44,False,Food
2cd760ae-949,b720fee77f37,MERCHANT_5,2603.86,Cash Withdrawal,2020-08-05 22:16:22,False,Transfer
afc88e7d-cf6,5bf75af6f84d,57afe6b8f509,755.23,Cash Deposit,2020-10-09 14:02:11,False,Shopping
6ccb7142-cba,7b95bc5ab384,68712b638d70,2344.27,Wallet Load,2019-08-18 15:05:20,False,Food
ac0665ff-bfd,0c711bf51a6b,1175945c546c,1930.76,Bank Transfer,2023-06-10 17:59:27,False,Shopping
a2e52a73-a77,a76db8e6ff62,62cc0b227ee4,2161.43,Bank Transfer,2021-08-15 01:29:17,False,Transfer
bee46be9-309,3e46677a79fa,57afe6b8f509,1532.97,UPI,2020-05-23 02:17:15,False,Shopping
ce58b884-0e1,f93e522174b9,a76db8e6ff62,1681.9,Cash Deposit,2022-05-26 01:53:03,False,Food
7b9d05c8-fc5,cdd44b1d9770,2693505b3a89,1853.69,Cash Deposit,2019-07-25 18:31:27,False,Transfer
f109412a-af9,4ed0a990fa28,f3fa7ae8ea71,4020.2,Bank Transfer,2019-08-18 09:13:31,False,Shopping
41ce9ef9-5b4,1175945c546c,29f65c454d11,1663.57,UPI,2019-08-03 22:52:45,False,Transfer
003865f4-756,ebec37ec4e95,b720fee77f37,3140.91,Cash Withdrawal,2021-11-25 06:09:11,False,Transfer
e0d5f57c-fb2,4a60969f0fd2,3e46677a79fa,1950.23,Wallet Load,2019-07-20 10:03:05,False,Shopping
e177f24f-275,f8039c175919,97f9c6c590e1,2543.6,Cash Deposit,2021-09-29 13:03:20,False,Transfer
66a06753-d5d,db2f023cd6fc,00bb1387a8bf,1890.05,Cash Deposit,2023-05-11 11:09:04,False,Transfer
97ebbc6d-033,9669295bfbd0,1175945c546c,257.56,Wallet Load,2023-04-10 08:19:19,False,Food
b7abd08e-808,1db0dd9809d7,169ab09ac63e,1824.79,UPI,2020-07-23 17:55:59,False,Transfer
076271c8-23f,609cb38845ec,f699e8d49a4d,1288.12,Wallet Load,2022-01-30 03:27:05,False,Food
d3b2f34a-f4f,5e14c29eb753,a76db8e6ff62,498.81,UPI,2022-09-29 21:52:48,False,Shopping
5d8a738a-a4b,c204f2110670,MERCHANT_14,3734.83,UPI,2023-05-28 02:23:18,False,Transfer
22d54c98-d4d,1668232a8de9,aae22e9a2bf9,3540.25,Cash Withdrawal,2020-10-03 07:45:31,False,Shopping
4015e7af-a35,ad8ec376c14a,cf993590e0b4,3805.95,Cash Deposit,2021-08-03 07:32:37,False,Food
427949c6-19f,951a24327dc0,db2f023cd6fc,447.15,UPI,2019-12-23 11:04:22,False,Food
f273ed36-26e,c50630ba1365,609cb38845ec,4498.55,Bank Transfer,2021-12-01 22:05:14,False,Shopping
0f7c0668-455,187addc2d8f2,0aa98939b9e1,1228.18,Bank Transfer,2021-09-26 23:52:37,False,Food
9ebf1c83-8de,e21e15802bbd,b2d1f982969a,917.5,UPI,2020-09-27 13:25:04,False,Food
7c3302a2-05f,d7b475b6daac,30ea78405e56,406.46,Wallet Load,2021-09-01 22:29:34,False,Food
96f42910-d00,7ed9459b5866,77c7be180ab0,3708.06,Cash Deposit,2023-10-10 04:20:45,False,Shopping
3383e780-1f3,169ab09ac63e,1ae82c76e5e8,3554.22,UPI,2020-11-04 20:23:55,False,Transfer
fc12bf6f-98a,a0e880df6008,3b0b1da42bcc,2925.76,Cash Deposit,2020-06-23 19:10:28,False,Food
f0860ddc-419,6400cf57f131,7ed9459b5866,1379.55,Cash Withdrawal,2020-04-28 21:08:44,False,Shopping
0df8d16b-ba3,MERCHANT_4,e87b47d62fcc,162.62,Wallet Load,2021-05-23 00:26:17,False,Transfer
2b8b5225-899,671b66c5e33f,77c7be180ab0,679.77,UPI,2021-08-27 07:36:57,False,Food
a2dcf40d-701,c204f2110670,34993b6b8c86,1375.15,Cash Deposit,2020-10-19 14:40:15,False,Food
df299a39-824,MERCHANT_14,ddedb76c003c,3892.52,Cash Deposit,2022-11-23 00:06:39,False,Food
f9ac2f37-1e4,MERCHANT_19,24772083dee3,3006.37,UPI,2019-08-20 13:35:59,False,Food
023755f7-fc3,91d1e4655c91,MERCHANT_8,3599.85,Cash Deposit,2023-03-14 18:46:43,False,Transfer
0b94a770-46d,6a7711a9a393,MERCHANT_12,3232.31,Cash Deposit,2023-12-06 12:55:16,False,Food
806cddd4-55e,7b5501d57aa9,c9d5584ac282,4911.06,Cash Deposit,2020-08-09 17:27:12,False,Transfer
d244b560-8cc,aa79ea4f924c,a0e880df6008,1093.53,Bank Transfer,2023-08-07 23:21:39,False,Transfer
ab91e565-990,34993b6b8c86,aa79ea4f924c,3721.41,Cash Deposit,2021-12-15 11:51:50,False,Shopping
7613c534-ee1,a0944d967c1f,b27ecf7b35b2,895.08,Bank Transfer,2023-07-17 20:43:33,False,Food
b6dc83d1-51d,a76db8e6ff62,ed10120ed5cf,2832.33,Cash Withdrawal,2023-10-01 12:37:23,False,Transfer
928b5971-09c,271d3338c8a8,MERCHANT_1,4941.05,Cash Withdrawal,2019-11-09 20:16:16,False,Transfer
d02e28b0-16b,7b95bc5ab384,MERCHANT_17,591.09,Cash Withdrawal,2022-12-18 23:54:23,False,Food
f9b8988c-45b,1ae82c76e5e8,7b234bf8ba67,2051.59,Cash Withdrawal,2022-11-15 02:17:37,False,Shopping
91e2f54b-fae,cf993590e0b4,9a8ed6d463aa,3707.06,Cash Withdrawal,2023-09-13 20:27:36,False,Food
70af61c3-a4c,a8dad8f3bf8f,612498625e08,3695.89,UPI,2022-01-10 02:57:03,False,Shopping
a8273d34-e0d,c5f25e012918,9986081cd1d2,2731.94,UPI,2022-11-25 05:44:44,False,Transfer
6d9e5904-f85,MERCHANT_14,5180ac73e5c6,4931.47,Wallet Load,2022-07-27 13:05:29,False,Transfer
874d87ed-2da,a76db8e6ff62,a0944d967c1f,2381.06,Cash Withdrawal,2020-09-08 14:24:20,False,Food
5a341271-dad,b2d1f982969a,7b234bf8ba67,2640.69,Cash Deposit,2023-11-13 17:33:23,False,Shopping
1642986d-3a5,12fc347b9903,MERCHANT_10,3508.75,Cash Withdrawal,2019-07-10 10:59:46,False,Food
bed7ecb0-ded,686dd931cffd,ad8ec376c14a,4185.37,Wallet Load,2019-07-25 06:52:27,False,Shopping
7cbc2bb3-28a,3ef4c5cdad2a,77c7be180ab0,1522.62,Bank Transfer,2023-12-03 19:24:22,False,Food
bf93301d-f60,77c7be180ab0,cdd44b1d9770,669.58,Bank Transfer,2023-10-21 22:15:41,False,Shopping
ece1fba5-67f,e9c4f6f16afc,5195f7021165,434.96,Wallet Load,2023-04-16 15:25:46,False,Shopping
798b259c-473,MERCHANT_3,a59f3b23cb6a,4131.38,UPI,2023-09-11 09:46:54,False,Shopping
1b52b450-822,MERCHANT_4,9e28bca55a02,2156.99,Bank Transfer,2023-08-05 06:58:20,False,Shopping
c52c6d8e-5e1,c3a4a000ffe0,ebec37ec4e95,4028.89,Cash Withdrawal,2023-06-11 09:22:32,False,Food
cdf93c23-b55,1db0dd9809d7,4ed0a990fa28,4202.49,Cash Withdrawal,2023-07-27 06:56:36,False,Food
d0c409bf-b77,0c38f9106495,ad8ec376c14a,197.88,Bank Transfer,2021-05-14 14:21:22,False,Food
20f36c0c-559,c4965592025f,9da1fc72da33,2512.09,Cash Withdrawal,2019-04-20 11:18:16,False,Shopping
c16996e1-4ca,5f12d2d73ea4,c4aa2f650628,3159.0,UPI,2019-12-22 01:21:50,False,Food
811ffe38-aad,9c8ebd6953cd,859e7633cdd3,2411.69,Bank Transfer,2021-12-29 09:42:24,False,Transfer
eb850fa7-a4b,caa6bc9ce133,c43eed3c5e5b,2505.7,Wallet Load,2020-03-10 10:28:25,False,Transfer
a5821578-012,9c8ebd6953cd,9669295bfbd0,1849.38,Wallet Load,2023-01-14 00:01:30,False,Transfer
b43180b3-b29,e9c4f6f16afc,7ed9459b5866,1248.07,Bank Transfer,2022-05-01 07:29:27,False,Transfer
2b8bc5f8-1c2,8e90bb86b342,34bac4536bb5,587.7,UPI,2021-11-04 12:47:08,False,Shopping
82ede815-eed,c9d5584ac282,26baa6948649,1702.31,Bank Transfer,2023-10-01 19:02:37,False,Food
a6a73d15-e97,588a8ec9d38f,06cbc23105b5,3591.7,Cash Withdrawal,2023-07-13 04:20:56,False,Shopping
e9149752-e53,ae02e903453a,b2d1f982969a,2722.75,Bank Transfer,2021-07-15 02:35:37,False,Transfer
a1b6500d-5dc,f67b274ae0fb,992a19adfa54,2336.89,Bank Transfer,2019-10-12 09:22:20,False,Food
1f22a472-3a5,cdd44b1d9770,57afe6b8f509,4614.81,Cash Deposit,2022-10-05 04:32:59,False,Food
d0e07177-c31,9c8ebd6953cd,MERCHANT_16,2209.7,Cash Deposit,2021-03-26 21:25:22,False,Shopping
a342ef13-8ea,4a60969f0fd2,0c711bf51a6b,4159.93,Wallet Load,2020-05-29 08:48:46,False,Transfer
94c1396a-dad,9e28bca55a02,9669295bfbd0,1220.49,Wallet Load,2022-03-23 04:47:15,False,Food
27cb4bae-3a3,9bb1aaa30150,a77a58bcfa63,1551.65,Bank Transfer,2019-05-20 10:54:23,False,Transfer
d9739840-f5b,7de382adbc5c,6a7711a9a393,3293.96,UPI,2021-02-14 14:17:31,False,Shopping
3a3708a0-f4c,1f509864add4,6e0045aeba4a,4776.82,Wallet Load,2020-04-15 23:04:11,False,Food
115bdede-563,612498625e08,MERCHANT_12,1594.26,Cash Deposit,2019-06-29 00:32:23,False,Food
e0d334bb-e33,1ae82c76e5e8,d5618875b860,287.34,UPI,2022-12-28 08:45:41,False,Transfer
5e0bfd2f-e54,455b237d2ab4,e9e45b81d9e9,1048.82,Wallet Load,2020-03-19 05:20:39,False,Shopping
a3322c2d-0f2,c204f2110670,77c7be180ab0,2112.92,Bank Transfer,2019-03-18 15:30:12,False,Food
be815204-8c4,06805db23a22,5195f7021165,3397.84,Bank Transfer,2022-02-08 03:08:31,False,Shopping
d1962bf1-f0c,d5618875b860,4ed0a990fa28,730.56,Cash Deposit,2023-08-24 10:26:53,False,Transfer
2f0bd1d2-49c,eecb7c7f5dee,6b60f32a4fc5,4331.67,Bank Transfer,2019-07-20 02:22:24,False,Shopping
baf53670-7c1,17eecc3ed14d,16252cf57ef8,4435.17,Wallet Load,2021-01-11 00:07:38,False,Shopping
3cc123d0-0f3,1d3ff33b2019,f8039c175919,3944.71,Cash Withdrawal,2020-05-16 15:19:17,False,Shopping
54fac2f9-671,ffdcdf406cb7,cec56de9a382,3020.62,UPI,2021-01-03 03:37:40,False,Transfer
0d6a43e8-667,f9824129f9cf,3b0b1da42bcc,969.39,UPI,2023-12-05 03:03:34,False,Shopping
a9c858c5-291,caa6bc9ce133,fa6077aed0e8,2504.49,Cash Deposit,2023-03-14 22:04:56,False,Food
0c89460a-6d1,MERCHANT_16,5e14c29eb753,3085.31,UPI,2020-06-29 08:56:06,False,Food
b3eb8841-55e,f67b274ae0fb,c31cacd82c55,4636.83,UPI,2023-04-08 08:36:15,False,Transfer
7c6d3b1f-c83,3e46677a79fa,cdd44b1d9770,1893.19,Cash Withdrawal,2021-03-31 03:51:42,False,Transfer
18a23994-bca,c4965592025f,5f12d2d73ea4,4701.71,Wallet Load,2021-03-20 03:17:23,False,Shopping
b3e28a52-6e0,c9d5584ac282,MERCHANT_17,4442.94,Cash Withdrawal,2021-02-11 06:36:17,False,Food
86b85105-5c0,f93e522174b9,5a804936c497,4247.81,Bank Transfer,2023-11-29 08:13:08,False,Transfer
541366f0-491,MERCHANT_18,084a6e9c8250,2209.76,Cash Deposit,2022-05-16 16:32:30,False,Shopping
d43ea95f-86a,f3fa7ae8ea71,a11a2bbd744b,810.59,Wallet Load,2021-03-29 13:58:04,False,Transfer
d887869c-529,996716e97475,30ea78405e56,430.14,Cash Withdrawal,2021-07-25 16:06:43,False,Food
889f483a-0bd,a0944d967c1f,59858e0c6d86,583.93,Cash Withdrawal,2022-09-24 06:56:45,False,Shopping
c329aec3-e0b,cdd44b1d9770,57afe6b8f509,1933.38,Cash Withdrawal,2019-07-18 01:38:25,False,Shopping
9b0d8964-797,859e7633cdd3,88f03e558c5d,2087.39,Cash Withdrawal,2023-08-16 14:14:05,False,Shopping
6a2e0c76-e55,8e8eea410b3d,6dbaec37eaba,1467.84,Bank Transfer,2020-01-28 09:43:38,False,Transfer
d1245335-4b4,0c38f9106495,853628b4fe65,2975.45,Cash Deposit,2020-11-14 06:29:24,False,Food
6140f80b-7f3,c31cacd82c55,161abc2c8bf3,3858.84,UPI,2019-10-23 13:46:23,False,Shopping
095e9e1d-6c3,7de382adbc5c,609cb38845ec,393.58,Bank Transfer,2022-10-20 01:15:21,False,Shopping
eca828b4-535,fa6077aed0e8,53bf6d451470,2307.14,Wallet Load,2019-04-24 20:49:40,False,Transfer
71771129-9d8,17eecc3ed14d,MERCHANT_6,94.42,Cash Withdrawal,2023-01-01 06:49:32,False,Shopping
de8c93b9-661,16252cf57ef8,490e27f0081c,3405.47,UPI,2021-07-01 06:02:57,False,Transfer
12f6e82b-075,17eecc3ed14d,06805db23a22,2437.38,Cash Deposit,2020-09-05 06:00:12,False,Food
51be08c0-416,c4aa2f650628,MERCHANT_20,1103.47,Cash Deposit,2021-01-18 13:44:01,False,Transfer
b635a236-a59,a11a2bbd744b,MERCHANT_7,2134.89,Wallet Load,2022-05-27 16:56:01,False,Shopping
ce2e7153-e3c,eaf2f265dea9,610ab4f7559f,3673.56,Cash Deposit,2022-12-24 17:31:02,False,Food
38c22595-fc7,06cbc23105b5,a8dad8f3bf8f,3599.96,UPI,2020-06-03 04:37:24,False,Transfer
7764ec99-dae,68712b638d70,151d914791ed,3185.91,UPI,2021-10-08 22:31:01,False,Food
b5273129-e6f,34f61d99d929,e9e45b81d9e9,2364.31,Cash Deposit,2020-07-15 04:28:12,False,Shopping
73c1d16d-62a,26baa6948649,169ab09ac63e,2351.54,Wallet Load,2023-01-24 22:12:44,False,Transfer
4111805a-dc6,951a24327dc0,a77a58bcfa63,3904.25,Cash Withdrawal,2023-08-24 22:55:53,False,Shopping
88ab4e04-f8f,c763e74c2a7b,06117bcdda6a,2955.17,Cash Withdrawal,2021-10-16 12:12:13,False,Food
daa23b6e-72d,9c8ebd6953cd,9da1fc72da33,1201.62,Cash Withdrawal,2022-10-02 04:00:05,False,Shopping
1288a873-123,de9b41242cd4,be79aa6e0965,2968.5,UPI,2023-09-09 18:33:30,False,Shopping
8b81ff1d-d06,ca61de612d96,06117bcdda6a,791.84,Wallet Load,2023-05-27 23:24:54,False,Shopping
4482acc9-e85,2e63a1eded33,4a60969f0fd2,4224.2,Wallet Load,2021-09-07 04:53:49,False,Shopping
19252bb9-f15,8e90bb86b342,aa79ea4f924c,1362.93,Cash Withdrawal,2020-04-19 20:58:29,False,Transfer
62482eb9-d27,7b234bf8ba67,MERCHANT_18,703.25,Bank Transfer,2022-06-25 07:17:42,False,Shopping
fde4b032-662,eecb7c7f5dee,f93e522174b9,1930.89,Cash Withdrawal,2022-12-06 01:23:06,False,Transfer
c5fe57d6-dc9,9669295bfbd0,7fd6cc7ce404,276.15,Cash Deposit,2021-03-10 03:18:53,False,Food
f98e67d8-506,146a725b2731,084a6e9c8250,3293.23,Bank Transfer,2021-01-08 19:56:11,False,Food
221a163d-690,ebf32ba34989,c204f2110670,3659.91,Cash Withdrawal,2020-02-11 22:15:52,False,Transfer
47d828ef-c72,609cb38845ec,0fe7bddc4b43,539.12,Bank Transfer,2023-01-25 20:12:46,False,Food
69504ce4-fdf,08765c69c148,MERCHANT_16,3052.08,Cash Deposit,2019-09-30 05:57:34,False,Shopping
acbd5a96-20b,5e14c29eb753,a982e69ec8a5,315.27,Cash Deposit,2019-10-09 23:24:57,False,Shopping
8c00ac49-872,f93e522174b9,ddedb76c003c,1374.97,UPI,2019-08-08 23:39:20,False,Food
af5f7fa1-171,6dbaec37eaba,1175945c546c,2385.89,Cash Deposit,2020-12-24 12:04:18,False,Transfer
37500513-225,f8039c175919,f3fa7ae8ea71,652.39,Cash Deposit,2020-08-09 10:08:53,False,Food
d91ab6fa-448,MERCHANT_17,a11a2bbd744b,3500.41,Cash Withdrawal,2020-06-10 08:19:52,False,Transfer
c40c4834-96a,ed10120ed5cf,cec56de9a382,4904.61,Cash Deposit,2020-07-16 23:36:25,False,Transfer
8b48ac7a-881,ec3b52c1090d,MERCHANT_4,3406.69,Cash Deposit,2021-05-10 05:40:41,False,Transfer
a6d9b3f6-a9f,a8dad8f3bf8f,MERCHANT_16,2211.93,UPI,2022-07-19 00:43:01,False,Transfer
d3649d4f-dcb,43eb7653f73a,5bf75af6f84d,1255.29,Bank Transfer,2023-12-10 17:28:09,False,Food
c3c0bbba-72c,c50630ba1365,5e14c29eb753,1263.36,Cash Withdrawal,2020-06-29 15:13:40,False,Transfer
a02820d1-c3f,MERCHANT_3,628f801b366c,2443.38,UPI,2021-03-29 20:44:05,False,Transfer
2b16c9f4-68e,7ed9459b5866,62cc0b227ee4,3515.06,UPI,2022-04-28 04:47:00,False,Food
29bbab2a-881,2e63a1eded33,3b0d7fcc74b7,1539.83,Bank Transfer,2021-07-01 18:17:24,False,Shopping
fe3f205f-ec0,0b9793a2fd08,2693505b3a89,1039.9,Wallet Load,2023-06-05 14:03:05,False,Food
b8e677e0-366,d13fe663770b,5bf75af6f84d,382.27,Wallet Load,2022-02-24 20:12:16,False,Transfer
0ec35aaa-359,271d3338c8a8,3b0d7fcc74b7,2823.22,UPI,2023-02-17 07:17:22,False,Transfer
5c3075b4-262,5e14c29eb753,96a9250a8939,914.86,Wallet Load,2020-06-24 08:15:26,False,Food
84d9593a-c99,6a229980ea7f,ebd6f4572f17,3178.37,Bank Transfer,2021-04-05 11:24:21,False,Food
aacb9ef6-218,1988ff44e8d7,MERCHANT_15,367.6,UPI,2019-09-25 00:37:52,False,Food
27005132-f5e,MERCHANT_17,bf83d09a35c1,4205.47,Bank Transfer,2019-08-02 00:05:19,False,Transfer
00bf901c-029,7ed9459b5866,aeb04ffbce27,1893.88,UPI,2022-08-17 03:06:42,False,Food
14493e3c-aad,996716e97475,29f65c454d11,3283.24,Cash Deposit,2022-07-05 00:01:16,False,Transfer
00dc83d6-c65,c4aa2f650628,ec3b52c1090d,1257.14,Bank Transfer,2019-10-08 06:53:08,False,Shopping
834b1bb3-e53,5a804936c497,5180ac73e5c6,314.83,Wallet Load,2022-01-29 11:57:38,False,Food
ca8259fb-764,1ae82c76e5e8,a0944d967c1f,3864.38,Bank Transfer,2019-10-29 11:50:35,False,Transfer
24f28439-d9a,MERCHANT_13,b2d1f982969a,1171.26,Bank Transfer,2020-03-26 20:37:28,False,Shopping
180f552a-1e8,62685db25e18,a11a2bbd744b,232.11,Cash Withdrawal,2023-06-01 18:19:19,False,Shopping
48c31aae-7df,4a4cd59332b4,3b0b1da42bcc,3960.18,Cash Deposit,2020-04-30 18:19:10,False,Food
9ba8c439-048,06805db23a22,b3644a339a8e,4012.03,UPI,2021-01-03 20:32:17,False,Shopping
edfd4e05-bd3,7b234bf8ba67,4a4cd59332b4,2297.29,Cash Deposit,2022-12-21 03:56:35,False,Transfer
30cc4987-c9b,d66995d003e3,c763e74c2a7b,4034.95,UPI,2023-03-19 00:43:41,False,Transfer
78b26659-92d,MERCHANT_15,d66995d003e3,667.14,Wallet Load,2019-12-23 17:31:39,False,Shopping
40f1e0d5-aec,4a4cd59332b4,MERCHANT_8,866.3,UPI,2021-03-21 04:03:20,False,Transfer
fd187a26-23f,c43eed3c5e5b,f8039c175919,2327.45,Cash Withdrawal,2023-03-16 03:05:15,False,Food
169ed661-b47,661afdb96e9d,187addc2d8f2,430.91,Cash Deposit,2021-02-25 20:19:02,False,Transfer
80e291da-37a,ca61de612d96,MERCHANT_6,3902.91,UPI,2021-01-24 09:31:03,False,Transfer
8b7a828a-030,MERCHANT_2,dafe8736d0ed,1694.83,UPI,2019-03-16 03:25:15,False,Food
27f73f3f-6da,MERCHANT_1,c3a4a000ffe0,339.04,Wallet Load,2023-11-21 20:58:42,False,Food
b917553a-c89,9e28bca55a02,4ed0a990fa28,4310.98,Bank Transfer,2023-12-05 02:41:38,False,Transfer
e7af6015-600,1db0dd9809d7,caa6bc9ce133,3146.56,Cash Deposit,2023-02-25 21:52:07,False,Shopping
dbfbab5c-40e,f2cfdc696fff,8e90bb86b342,415.03,Cash Deposit,2020-01-09 22:08:34,False,Transfer
74f02a69-75a,MERCHANT_17,d0a33c5ccadc,3890.07,Cash Withdrawal,2020-05-17 00:43:00,False,Transfer
fac491fb-dcf,0ec63db6c10b,e9e45b81d9e9,98.19,Bank Transfer,2022-02-02 15:24:29,False,Transfer
7f9df836-689,169ab09ac63e,aae22e9a2bf9,4215.05,Cash Deposit,2022-08-23 21:19:43,False,Food
42a49258-6a1,bf83d09a35c1,1668232a8de9,2017.35,UPI,2019-12-20 02:43:12,False,Shopping
8cfc2224-01d,cdd44b1d9770,MERCHANT_19,4041.84,Cash Deposit,2023-12-23 23:33:19,False,Shopping
090e8791-dfb,d13fe663770b,00c69121f605,3336.77,UPI,2021-01-28 03:50:21,False,Shopping
90e7038e-cd7,c31cacd82c55,f2cfdc696fff,2587.21,UPI,2023-05-11 21:07:40,False,Food
1046b1eb-f52,5f12d2d73ea4,084a6e9c8250,4671.71,Wallet Load,2019-10-18 09:53:50,False,Food
f6b9f944-417,c5f25e012918,8e8eea410b3d,3661.21,Wallet Load,2023-01-22 06:07:42,False,Shopping
b5547ac6-614,1a09e090a6fa,aa79ea4f924c,2151.04,Bank Transfer,2023-04-04 02:34:36,False,Transfer
e5faafee-e07,e9c4f6f16afc,a0944d967c1f,81.39,Cash Withdrawal,2022-10-01 14:00:03,False,Transfer
a92466e1-4a6,62cc0b227ee4,ae02e903453a,1296.16,Cash Deposit,2022-04-24 18:25:00,False,Shopping
1d79a0e7-11e,a76db8e6ff62,9c8ebd6953cd,91.05,Cash Deposit,2023-04-23 08:21:20,False,Food
1e0e4037-0b7,a59f3b23cb6a,06cbc23105b5,4367.16,Bank Transfer,2019-11-19 06:02:41,False,Food
75fa93e3-724,e9e45b81d9e9,MERCHANT_2,3239.38,UPI,2022-12-11 05:28:06,False,Transfer
6a9dfcc5-4da,084a6e9c8250,3b0b1da42bcc,1997.49,Wallet Load,2021-12-28 20:56:43,False,Transfer
80b34b9b-0e1,29f65c454d11,7de382adbc5c,1707.0,Cash Withdrawal,2023-11-01 19:32:42,False,Food
191a79c2-bc1,62cc0b227ee4,455b237d2ab4,3961.51,Cash Withdrawal,2020-10-10 22:46:04,False,Shopping
ff1be261-be5,cf993590e0b4,45f670141a1e,4518.87,UPI,2021-08-06 12:58:14,False,Transfer
8948ef96-9eb,c5f25e012918,0c711bf51a6b,2795.89,Cash Deposit,2021-12-08 04:42:57,False,Transfer
b134e2e3-9d9,b2d1f982969a,2e63a1eded33,3490.85,UPI,2021-09-29 16:47:41,False,Shopping
43b8a4aa-a93,ca61de612d96,0c711bf51a6b,2703.78,Wallet Load,2023-01-22 14:19:23,False,Shopping
507f5718-f3a,4a60969f0fd2,cec56de9a382,2936.99,Cash Withdrawal,2023-01-24 11:46:20,False,Transfer
854a4173-640,MERCHANT_4,MERCHANT_16,1675.33,Cash Withdrawal,2019-10-18 06:50:32,False,Transfer
79e47af3-90e,97f9c6c590e1,c4965592025f,4749.53,Bank Transfer,2022-09-18 10:59:34,False,Food
c3ad3612-9c3,e21e15802bbd,ae02e903453a,4391.37,Cash Withdrawal,2023-12-29 02:03:32,False,Food
e4e1d682-24d,2c956621d83f,MERCHANT_16,4112.62,Cash Deposit,2022-04-28 06:23:14,False,Shopping
b3f34d69-eb3,c204f2110670,be79aa6e0965,1049.98,Wallet Load,2019-06-05 09:12:42,False,Food
a6f34a6d-da8,66b5aad1d614,0fe7bddc4b43,2013.39,UPI,2021-12-16 07:09:11,False,Food
3c1e6f25-9d9,5180ac73e5c6,5bf75af6f84d,1689.6,UPI,2021-10-27 04:25:36,False,Transfer
31f5124e-ccb,f2cfdc696fff,4ed0a990fa28,1390.75,UPI,2023-06-05 02:26:10,False,Shopping
ae5e04b6-d2b,ebec37ec4e95,e87b47d62fcc,3867.96,UPI,2022-12-13 11:48:05,False,Shopping
c1fb549c-c34,a59f3b23cb6a,5180ac73e5c6,4849.45,UPI,2023-12-28 09:37:44,False,Food
00171aad-56c,3e46677a79fa,588a8ec9d38f,4420.11,Cash Deposit,2021-08-18 18:01:22,False,Shopping
5ed80ca5-c08,97f9c6c590e1,996716e97475,1406.49,Cash Withdrawal,2021-09-29 15:24:10,False,Transfer
b576bb5e-ffa,661afdb96e9d,4a60969f0fd2,4127.99,Cash Deposit,2021-11-18 08:58:32,False,Shopping
28d476ad-83d,628f801b366c,2e63a1eded33,3335.09,UPI,2020-01-02 00:56:10,False,Shopping
96e4358b-581,MERCHANT_10,490e27f0081c,2101.34,Bank Transfer,2023-07-25 23:32:01,False,Transfer
